customer_id,first_purchase,last_purchase,frequency,monetary,total_units,unique_products,recency,tenure_days,average_order_value,r_score,f_score,m_score,rfm_total_score,rfm_code,segment,value_tier,recommended_action
18072,2011-06-07 10:44:00,2011-06-07 10:44:00,1,247.44,288,18,186,0,247.44,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18073,2011-05-26 19:38:00,2011-08-17 14:02:00,12,3859.82,3102,23,114,82,321.6516666666667,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18074,2010-07-22 10:31:00,2010-12-01 09:53:00,3,1509.04,551,37,374,131,503.0133333333333,2,3,4,9,234,At Risk,High Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18075,2010-07-29 11:47:00,2011-11-16 15:21:00,20,5783.29,3281,180,23,475,289.1645,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18076,2010-11-24 14:02:00,2010-11-24 14:02:00,1,151.49,164,8,380,0,151.49,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18077,2009-12-07 11:40:00,2011-12-01 13:32:00,19,4283.66,3191,141,8,724,225.4557894736842,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18078,2010-03-21 15:50:00,2011-05-06 14:32:00,4,725.53,370,65,217,410,181.3825,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18079,2010-08-05 12:19:00,2011-10-25 15:27:00,5,4203.93,8730,107,45,446,840.7860000000001,4,4,5,13,445,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18080,2011-04-11 10:10:00,2011-11-21 08:02:00,2,1231.5,642,2,19,223,615.75,5,2,3,10,523,Potential Loyalists,Medium Value,Encourage the next purchase with personalized recommendations and targeted incentives.
18081,2011-07-29 11:56:00,2011-11-03 16:30:00,3,343.45,195,14,36,97,114.48333333333333,4,3,2,9,432,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18082,2011-11-14 12:45:00,2011-11-14 12:45:00,1,680.84,608,62,26,0,680.84,4,1,3,8,413,Promising,Medium Value,Use low-cost nurturing campaigns and product recommendations.
18083,2010-11-07 11:44:00,2010-11-07 11:44:00,1,463.53000000000003,268,36,398,0,463.53000000000003,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18084,2010-11-16 08:09:00,2011-11-23 13:57:00,3,795.2299999999999,755,7,16,372,265.07666666666665,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18085,2010-03-21 11:57:00,2011-01-13 15:17:00,5,1645.75,585,42,330,298,329.15,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18086,2011-03-10 13:34:00,2011-03-10 13:34:00,1,101.34,106,7,274,0,101.34,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18087,2009-12-01 09:43:00,2011-09-02 15:12:00,17,14761.519999999999,7775,44,98,640,868.3247058823529,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18088,2011-10-09 13:41:00,2011-10-09 13:41:00,1,166.03,107,35,61,0,166.03,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18089,2010-09-19 11:57:00,2010-09-19 11:57:00,1,428.45,95,9,447,0,428.45,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18090,2010-10-14 12:32:00,2010-10-14 12:32:00,1,321.9,307,47,422,0,321.9,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18091,2010-04-25 13:18:00,2010-04-25 13:18:00,1,360.85,539,25,593,0,360.85,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18092,2009-12-04 12:37:00,2011-12-07 13:14:00,19,16179.44,8830,42,2,733,851.5494736842105,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18093,2010-03-31 10:27:00,2011-09-07 15:43:00,8,4452.71,3429,43,93,525,556.58875,3,4,5,12,345,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18094,2010-01-07 11:16:00,2011-09-19 09:28:00,13,6391.52,4164,55,82,619,491.65538461538466,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18095,2010-04-19 14:09:00,2011-01-31 12:50:00,5,2303.09,1623,37,313,286,460.61800000000005,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18096,2010-07-14 14:30:00,2011-11-28 12:44:00,6,1657.87,1409,299,12,501,276.31166666666667,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18097,2009-12-17 11:06:00,2011-12-02 11:16:00,11,4627.92,2716,86,8,715,420.72,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18098,2010-11-08 16:31:00,2010-11-08 16:31:00,1,527.9399999999999,215,85,396,0,527.9399999999999,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18099,2011-08-04 15:52:00,2011-08-04 15:52:00,1,168.31,149,19,127,0,168.31,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18100,2010-06-07 14:19:00,2010-06-07 14:19:00,1,451.56,440,30,550,0,451.56,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18101,2010-02-03 13:52:00,2011-11-28 13:37:00,5,622.01,247,89,11,662,124.402,5,4,3,12,543,Champions,Medium Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18102,2009-12-01 09:24:00,2011-12-09 11:50:00,149,608821.65,188340,382,1,738,4086.0513422818794,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18103,2010-06-08 13:36:00,2010-06-08 13:36:00,1,105.8,23,10,549,0,105.8,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18104,2011-11-02 14:07:00,2011-11-02 14:07:00,1,754.64,362,38,37,0,754.64,4,1,3,8,413,Promising,Medium Value,Use low-cost nurturing campaigns and product recommendations.
18105,2011-11-02 12:04:00,2011-11-02 12:04:00,1,113.48000000000002,46,18,38,0,113.48000000000002,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
18106,2010-01-15 11:36:00,2011-01-14 12:23:00,6,1441.06,506,126,330,364,240.17666666666665,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18107,2010-09-23 13:03:00,2010-09-23 13:03:00,1,165.88,65,38,442,0,165.88,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18108,2009-12-02 12:47:00,2011-03-30 13:56:00,3,848.8100000000001,261,43,254,483,282.93666666666667,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18109,2010-07-01 12:13:00,2011-12-08 11:36:00,39,9833.16,4877,203,2,524,252.13230769230768,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18110,2010-10-24 14:21:00,2011-11-20 12:34:00,2,392.28000000000003,169,58,20,391,196.14000000000001,4,2,2,8,422,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
18111,2010-04-29 12:58:00,2010-04-29 12:58:00,1,405.85,232,27,589,0,405.85,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18112,2010-06-06 12:40:00,2011-11-27 14:43:00,4,773.36,443,59,12,539,193.34,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18113,2010-12-06 12:31:00,2010-12-06 12:31:00,2,152.64000000000001,144,1,369,0,76.32000000000001,2,2,1,5,221,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18114,2011-02-22 13:20:00,2011-02-22 13:20:00,1,220.1,55,28,290,0,220.1,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18115,2010-01-11 11:57:00,2010-01-11 11:57:00,1,9.700000000000001,3,3,698,0,9.700000000000001,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18116,2010-10-24 15:29:00,2011-10-03 11:00:00,13,2134.4900000000002,1267,311,68,343,164.19153846153847,3,5,4,12,354,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18117,2011-11-14 12:47:00,2011-11-14 12:47:00,1,315.65,605,68,26,0,315.65,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
18118,2010-11-23 13:36:00,2011-11-29 11:32:00,30,6693.13,3395,444,11,370,223.10433333333333,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18119,2010-12-07 11:59:00,2010-12-07 11:59:00,2,361.4,248,29,368,0,180.7,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18120,2011-05-09 13:45:00,2011-05-09 13:45:00,1,111.15,31,17,214,0,111.15,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18121,2011-07-08 12:14:00,2011-07-13 12:53:00,2,653.3,438,28,149,5,326.65,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
18122,2011-07-12 11:37:00,2011-12-01 13:08:00,6,1793.06,1225,239,8,142,298.8433333333333,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18123,2010-07-14 12:47:00,2011-11-15 14:23:00,3,666.64,616,53,24,489,222.21333333333334,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18124,2010-08-24 17:21:00,2010-08-24 17:21:00,1,102.65,47,20,472,0,102.65,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18125,2011-01-27 15:02:00,2011-11-10 12:29:00,4,1131.75,800,164,30,286,282.9375,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18126,2011-10-10 12:19:00,2011-10-10 12:19:00,1,200.92,135,52,61,0,200.92,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18127,2010-11-01 13:56:00,2011-11-20 14:05:00,4,556.13,250,56,19,384,139.0325,5,3,2,10,532,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18128,2010-06-20 13:19:00,2010-06-20 13:19:00,1,399.29,216,42,537,0,399.29,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18129,2011-04-10 14:16:00,2011-04-10 14:16:00,1,112.55,48,13,243,0,112.55,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18130,2011-10-13 15:58:00,2011-11-24 14:40:00,3,1059.39,824,58,15,41,353.13000000000005,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18131,2010-03-18 08:48:00,2010-03-18 08:48:00,1,222.95999999999998,552,4,632,0,222.95999999999998,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18132,2010-07-23 16:54:00,2010-07-23 16:54:00,1,220.13,212,60,504,0,220.13,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18133,2011-05-11 14:14:00,2011-05-11 14:14:00,1,931.4999999999999,1350,1,212,0,931.4999999999999,2,1,3,6,213,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
18134,2010-01-14 11:59:00,2010-04-20 14:02:00,2,445.0,128,27,598,96,222.5,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18135,2010-03-15 13:55:00,2011-11-10 19:32:00,10,1249.6200000000001,753,23,29,605,124.96200000000002,4,5,4,13,454,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18136,2010-09-14 15:50:00,2011-10-07 15:40:00,5,1631.3600000000001,860,77,63,387,326.27200000000005,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18137,2010-06-06 13:45:00,2010-06-06 14:18:00,2,145.99,59,26,551,0,72.995,1,2,1,4,121,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18138,2011-02-17 14:51:00,2011-02-17 14:51:00,1,152.65,38,8,295,0,152.65,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18139,2011-11-21 14:06:00,2011-11-22 10:44:00,6,8438.34,5557,35,18,0,1406.39,5,4,5,14,545,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18140,2010-08-23 11:58:00,2010-08-23 11:58:00,1,536.41,395,49,474,0,536.41,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18141,2010-04-29 15:32:00,2010-11-03 11:44:00,2,882.47,433,38,402,187,441.235,2,2,3,7,223,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
18142,2011-05-08 12:31:00,2011-07-05 13:19:00,2,1019.52,1276,9,157,58,509.76,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
18143,2011-07-21 10:44:00,2011-08-15 12:07:00,2,1000.1600000000001,570,59,117,25,500.08000000000004,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
18144,2009-12-16 15:57:00,2011-12-02 12:46:00,20,5058.0,2239,51,8,715,252.9,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18145,2009-12-08 12:30:00,2011-11-27 11:22:00,11,5609.74,5104,250,13,718,509.9763636363636,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18146,2011-05-03 16:35:00,2011-07-22 12:08:00,2,160.35000000000002,153,10,141,79,80.17500000000001,3,2,1,6,321,Need Attention,Low Value,Use personalized re-engagement before activity declines further.
18147,2011-08-23 12:22:00,2011-10-25 11:46:00,2,179.33999999999997,203,7,46,62,89.66999999999999,4,2,1,7,421,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
18148,2010-03-03 11:40:00,2010-03-03 11:40:00,1,112.85000000000001,63,9,647,0,112.85000000000001,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18149,2010-03-14 12:41:00,2011-10-20 12:04:00,7,1553.96,869,54,51,584,221.99428571428572,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18150,2011-05-22 10:47:00,2011-11-07 16:49:00,3,566.58,332,29,32,169,188.86,4,3,2,9,432,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18151,2010-03-04 10:47:00,2011-07-28 11:35:00,6,1879.44,986,99,135,511,313.24,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18152,2010-03-03 15:26:00,2010-03-03 15:26:00,1,426.69,75,10,646,0,426.69,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18153,2010-02-18 15:50:00,2010-02-18 15:50:00,1,246.22,200,17,659,0,246.22,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18154,2010-08-06 09:18:00,2011-12-06 16:41:00,5,932.6,626,34,3,487,186.52,5,4,3,12,543,Champions,Medium Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18155,2011-02-21 10:36:00,2011-09-25 13:32:00,3,371.62,266,19,75,216,123.87333333333333,3,3,2,8,332,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18156,2010-12-05 12:29:00,2011-11-27 12:24:00,3,862.52,351,100,13,356,287.50666666666666,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18157,2010-05-17 14:09:00,2010-05-17 14:09:00,1,213.9,145,25,571,0,213.9,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18158,2011-09-12 09:03:00,2011-11-30 16:19:00,2,453.4,354,24,9,79,226.7,5,2,2,9,522,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
18159,2011-02-11 14:26:00,2011-02-11 14:26:00,1,530.15,139,23,301,0,530.15,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18160,2010-11-18 16:33:00,2011-10-13 15:50:00,3,1003.88,519,56,57,328,334.62666666666667,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18161,2010-11-25 15:55:00,2011-11-24 16:40:00,6,1803.1000000000001,965,57,15,364,300.5166666666667,5,4,4,13,544,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
