campaign_rank,customer_id,decision_date,churn_probability,predicted_churn,saved_model_threshold,policy_risk_floor,probability_alive,historical_revenue,expected_revenue_clv_12m,rfm_value_tier,clv_value_tier,rfm_segment,ml_cluster,cluster_name,recommended_action,action_basis,intervention_cost,assumed_recoverable_share,scenario_revenue_at_risk_proxy,scenario_expected_retention_benefit,scenario_expected_net_benefit,scenario_benefit_cost_ratio,breakeven_recoverable_share,priority_score,decision_status
624,13949,2011-12-10,0.24967184704993223,0.0,0.31000000000000005,0.2,0.9822225468784268,2427.32,4682.61050369993,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1169.116013474175,10.522044121267573,0.522044121267573,1.0522044121267573,0.028511570236968316,81.73712970951969,selected
625,12715,2011-12-10,0.8660824668794546,1.0,0.31000000000000005,0.2,1.0,343.36,585.204722391114,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,506.83554959800244,1.5205066487940073,0.5205066487940073,1.5205066487940073,0.006576755194021361,81.7083692838654,selected
626,12916,2011-12-10,0.5729329543053022,1.0,0.31000000000000005,0.2,0.9464396553039159,4479.73,2038.9824705240746,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1168.2002506140818,10.513802255526736,0.5138022555267359,1.0513802255526736,0.028533920717626258,81.67960885821111,selected
627,16429,2011-12-10,0.8611675229156659,1.0,0.31000000000000005,0.2,1.0,284.55,585.204722391114,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,503.9593011801056,1.5118779035403167,0.5118779035403167,1.5118779035403167,0.0066142907284929,81.6508484325568,selected
628,17737,2011-12-10,0.752977716569707,1.0,0.31000000000000005,0.2,0.9488846719906491,168.24,669.1458976663272,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,503.8519500767779,1.5115558502303337,0.5115558502303337,1.5115558502303337,0.006615699974616342,81.6220880069025,selected
629,16313,2011-12-10,0.605740197250904,1.0,0.31000000000000005,0.2,0.9528450843412793,274.15,825.8484245099849,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,500.24958756202653,1.5007487626860796,0.5007487626860796,1.5007487626860796,0.00666334049284954,81.5933275812482,selected
630,15541,2011-12-10,0.8935984233254131,1.0,0.31000000000000005,0.2,1.0,85.13000000000001,559.2013670454763,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,499.70145991325325,1.4991043797397599,0.49910437973975985,1.4991043797397599,0.006670649579274775,81.5645671555939,selected
631,14406,2011-12-10,0.918240381061295,1.0,0.31000000000000005,0.2,1.0,156.75,544.1007062969189,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,499.6152398858026,1.4988457196574079,0.49884571965740787,1.4988457196574079,0.006671800752305386,81.53580672993961,selected
632,12965,2011-12-10,0.7671021283502322,1.0,0.31000000000000005,0.2,1.0,769.8100000000001,649.4733599891082,Medium Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,498.21239675442143,1.4946371902632642,0.49463719026326425,1.4946371902632642,0.006690586896368213,81.5070463042853,selected
633,13645,2011-12-10,0.9190899474219353,1.0,0.31000000000000005,0.2,1.0,252.1,541.1787493905706,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,497.39194832324824,1.4921758449697449,0.49217584496974487,1.4921758449697449,0.006701623025001292,81.47828587863101,selected
634,13272,2011-12-10,0.7249892188625708,1.0,0.31000000000000005,0.2,0.9350937519411019,276.56,683.9591740570795,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,495.8630273335312,1.4875890820005935,0.4875890820005935,1.4875890820005935,0.006722286497660656,81.4495254529767,selected
635,12475,2011-12-10,0.6298271277795813,1.0,0.31000000000000005,0.2,0.9455930425517177,1149.6399999999999,786.7235076011052,Medium Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,495.4998071490817,1.486499421447245,0.4864994214472449,1.486499421447245,0.00672721418906714,81.4207650273224,selected
636,13525,2011-12-10,0.7635907112674907,1.0,0.31000000000000005,0.2,0.9514631100076578,628.78,648.4823097020916,Medium Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,495.1750681098053,1.4855252043294158,0.4855252043294158,1.4855252043294158,0.006731625940008283,81.3920046016681,selected
637,16093,2011-12-10,0.8416801569475852,1.0,0.31000000000000005,0.2,1.0,17.0,585.204722391114,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,492.55520258862094,1.4776656077658628,0.47766560776586275,1.4776656077658628,0.006767430971828172,81.36324417601381,selected
638,16878,2011-12-10,0.7335415474999958,1.0,0.31000000000000005,0.2,1.0,13.3,671.1837893323261,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,492.34119548374565,1.477023586451237,0.4770235864512371,1.477023586451237,0.006770372586958106,81.33448375035951,selected
639,17186,2011-12-10,0.8234933193951726,1.0,0.31000000000000005,0.2,0.9049455486186853,144.0,597.8355798863238,Low Value,Core,Potential Loyalists,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,492.31360613312665,1.47694081839938,0.47694081839937996,1.47694081839938,0.006770751999959892,81.3057233247052,selected
640,12843,2011-12-10,0.3951194114119511,1.0,0.31000000000000005,0.2,0.9612690508261937,6583.36,2940.1210664526916,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1161.6989052566655,10.455290147309988,0.45529014730998796,1.0455290147309988,0.028693608285675944,81.27696289905091,selected
641,13960,2011-12-10,0.7234024047315479,1.0,0.31000000000000005,0.2,0.940698481678146,230.22,669.4760722734759,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,484.30060059286404,1.4529018017785922,0.4529018017785922,1.4529018017785922,0.006882777616325031,81.2482024733966,selected
642,15565,2011-12-10,0.8088855198576776,1.0,0.31000000000000005,0.2,0.9046954402897244,173.16000000000003,592.5750587796852,Low Value,Core,Potential Loyalists,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,479.32538447569954,1.4379761534270987,0.4379761534270987,1.4379761534270987,0.006954218243582975,81.2194420477423,selected
643,16761,2011-12-10,0.7709387479077241,1.0,0.31000000000000005,0.2,1.0,316.62,621.3577521100976,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,479.02876741451666,1.4370863022435498,0.43708630224354983,1.4370863022435498,0.006958524331063627,81.19068162208801,selected
644,15398,2011-12-10,0.5576113606645396,1.0,0.31000000000000005,0.2,0.9452660068712032,1345.5300000000002,2534.1401537977977,High Value,High,Potential Loyalists,0,At-Risk Return-Heavy Customers,Service recovery,Return-heavy ML behavioral profile,25.0,0.06,1413.0653392738357,25.43517610692904,0.4351761069290383,1.0174070442771614,0.05897344660379099,81.16192119643371,selected
645,14196,2011-12-10,0.8163567659315824,1.0,0.31000000000000005,0.2,1.0,335.52,585.204722391114,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,477.73583457909933,1.433207503737298,0.433207503737298,1.433207503737298,0.006977356714867554,81.13316077077941,selected
646,14023,2011-12-10,0.8004707888190367,1.0,0.31000000000000005,0.2,0.9532277788911703,584.0699999999999,595.3702520443911,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,476.5764952933624,1.4297294858800873,0.4297294858800873,1.4297294858800873,0.006994330115423463,81.1044003451251,selected
647,12884,2011-12-10,0.7283631744939701,1.0,0.31000000000000005,0.2,1.0,309.05,653.7011729101672,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,476.13186147128107,1.4283955844138432,0.4283955844138432,1.4283955844138432,0.00700086174244483,81.07563991947082,selected
648,17887,2011-12-10,0.920985481746259,1.0,0.31000000000000005,0.2,1.0,111.35,516.239043850968,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,475.4486644973119,1.4263459934919358,0.4263459934919358,1.4263459934919358,0.0070109216456789095,81.0468794938165,selected
649,16272,2011-12-10,0.8585678043886615,1.0,0.31000000000000005,0.2,1.0,411.7,553.0607396978766,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,474.8401449759749,1.4245204349279246,0.4245204349279246,1.4245204349279246,0.007019906317108019,81.0181190681622,selected
650,15776,2011-12-10,0.9374666911702598,1.0,0.31000000000000005,0.2,1.0,241.62,505.8834359429919,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,474.24887081131874,1.4227466124339563,0.4227466124339563,1.4227466124339563,0.007028658450215919,80.98935864250791,selected
651,12729,2011-12-10,0.8404358555651971,1.0,0.31000000000000005,0.2,1.0,453.01,562.3235684570675,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,472.59688936069017,1.4177906680820707,0.41779066808207066,1.4177906680820707,0.007053227408759569,80.96059821685361,selected
652,12750,2011-12-10,0.9104757334689086,1.0,0.31000000000000005,0.2,1.0,275.88,518.8950890331627,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,472.4413867808834,1.41732416034265,0.4173241603426501,1.41732416034265,0.007055548956127591,80.93183779119931,selected
653,13621,2011-12-10,0.8538334468083756,1.0,0.31000000000000005,0.2,1.0,213.85,553.0607396978766,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,472.2217576706277,1.4166652730118832,0.41666527301188316,1.4166652730118832,0.00705883047358084,80.903077365545,selected
654,13218,2011-12-10,0.9020078024455844,1.0,0.31000000000000005,0.2,1.0,62.63999999999999,521.5788365490484,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,470.46818015773187,1.4114045404731956,0.41140454047319563,1.4114045404731956,0.0070851408743855555,80.87431693989072,selected
655,18099,2011-12-10,0.9012816739317308,1.0,0.31000000000000005,0.2,1.0,168.31,521.5788365490484,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,470.089446892291,1.410268340676873,0.410268340676873,1.410268340676873,0.007090849104079295,80.8455565142364,selected
656,12904,2011-12-10,0.6959738125101614,1.0,0.31000000000000005,0.2,0.9487934221388632,496.06,672.1865580517277,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,467.8242415253439,1.4034727245760317,0.40347272457603167,1.4034727245760317,0.007125183001344648,80.81679608858211,selected
657,14076,2011-12-10,0.9038423190185009,1.0,0.31000000000000005,0.2,1.0,118.67,516.239043850968,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,466.59869456215245,1.3997960836864574,0.39979608368645736,1.3997960836864574,0.007143897683771429,80.78803566292781,selected
658,17331,2011-12-10,0.8734232148078329,1.0,0.31000000000000005,0.2,1.0,175.2,532.5997550229836,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,465.18499023803855,1.3955549707141157,0.3955549707141157,1.3955549707141157,0.007165608098463457,80.75927523727351,selected
659,15949,2011-12-10,0.6150626699607787,1.0,0.31000000000000005,0.2,0.9446592322722671,364.72,755.8669806366346,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,464.9055632455607,1.394716689736682,0.39471668973668206,1.394716689736682,0.007169914917909219,80.73051481161922,selected
660,15438,2011-12-10,0.9090766745784057,1.0,0.31000000000000005,0.2,1.0,156.58,511.00835295441766,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,464.54577418559023,1.3936373225567706,0.39363732255677064,1.3936373225567706,0.007175467991668,80.7017543859649,selected
661,15472,2011-12-10,0.824173365232521,1.0,0.31000000000000005,0.2,1.0,371.56,562.3235684570675,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,463.4521077648212,1.3903563232944638,0.3903563232944638,1.3903563232944638,0.0071924008489456116,80.6729939603106,selected
662,15522,2011-12-10,0.6592382125672173,1.0,0.31000000000000005,0.2,0.9338558660815726,397.99,701.6389811763257,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,462.54722781816434,1.387641683454493,0.3876416834544929,1.387641683454493,0.007206471324142768,80.64423353465632,selected
663,14143,2011-12-10,0.9090131780574245,1.0,0.31000000000000005,0.2,1.0,115.8,505.8834359429919,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,459.85470983314866,1.379564129499446,0.37956412949944607,1.379564129499446,0.007248666289713077,80.61547310900201,selected
664,13851,2011-12-10,0.5132700601556733,1.0,0.31000000000000005,0.2,0.9651397597292092,4606.46,2245.8307100667967,High Value,High,Loyal Customers,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1152.7176636554432,10.374458972898989,0.37445897289898866,1.0374458972898988,0.02891717059980521,80.58671268334771,selected
665,13721,2011-12-10,0.7419826851522247,1.0,0.31000000000000005,0.2,0.9486720843508479,741.54,617.1399872812954,Medium Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,457.9071848777853,1.3737215546333559,0.3737215546333559,1.3737215546333559,0.00727949559084336,80.55795225769342,selected
666,13265,2011-12-10,0.5508765268641147,1.0,0.31000000000000005,0.2,0.95706636639019,2092.6600000000003,2091.8938244286715,High Value,High,Champions,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1152.3752045697568,10.37137684112781,0.37137684112781066,1.037137684112781,0.028925764109770522,80.52919183203912,selected
667,14259,2011-12-10,0.932656360122315,1.0,0.31000000000000005,0.2,1.0,120.0,486.3795168911684,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,453.62494986176716,1.3608748495853014,0.36087484958530136,1.3608748495853014,0.007348214277784098,80.5004314063848,selected
668,13355,2011-12-10,0.8447402005344026,1.0,0.31000000000000005,0.2,1.0,674.7,535.4287773068964,Medium Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,452.2982127141177,1.3568946381423532,0.3568946381423532,1.3568946381423532,0.007369768970190957,80.47167098073051,selected
669,14164,2011-12-10,0.8816064164064057,1.0,0.31000000000000005,0.2,0.870720084597399,1631.77,1305.0068525960044,High Value,Core,Need Attention,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1150.502414702966,10.354521732326694,0.3545217323266936,1.0354521732326694,0.028972849519780675,80.44291055507622,selected
